Präfix;Suffix;SX-ID;ID;Type;Muskelgruppe;Übung;Gerät;Variation;Muscle;Exercise;Device;Variation;GymOrig_ID;GymOrig_Name;GymOrig_Exercise type;GymOrig_BodyPart;GymOrig_Equipment;GymOrig_Gender;GymOrig_Target;GymOrig_Synergist;OA;OA;OA;OA;OA;UA;UA;UA;SC;SC;SC;SC;SC;SC;SC;SC;BR;BR;BR;BR;BR;BR;BR;BA;BA;BA;BA;BA;RU;RU;RU;RU;RU;RU;RU;GE;GE;GE;GE;GE;GE;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;US;US;US;US;US;US;US;US;US;US;US;Notizen;Anleitung;Instructions
A;m;1345;A1345m;d;Biceps;Reverse Curls stehend;Kabelzug;beidarmig;Biceps;Reverse Curls Standing;Cable;Two-Arm;160813;Cable Reverse Grip Biceps Curl (SZ-bar);Strength;Upper Arms;Cable;Male;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Stellen Sie sich aufrecht vor einen tiefen Kabelzug, die Beine schulterweit auseinander und die Knie leicht gebeugt.
• Umgreifen Sie mit beiden Händen einen gerade Stange im Obergriff (Handflächen zeigen nach hinten) und halten Sie diese mit leicht gebeugten Ellenbogen vor Ihren Oberschenkeln (Handflächen nach vorne) 
• Beugen Sie nun die Arme bis Ihre Biceps maximal kontrahiert sind
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihre Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Stange in gleicher Form zurück und wiederholen Sie die Bewegung
";"• Stand upright with your feet shoulder width apart and your knees slightly bent facing a low pulley
• Grasp a straight bar cable attachement with each hand using an overhand grip (palms facing backwards and position bar in front of your thighs
• Now raise the bar until your biceps are fully contracted
• Make sure that your elbows stay close to your torso with your upper arms pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat
"
X;m;1346;X1346m;d;Biceps;Reverse Curls stehend;Kurzhantel;beidarmig, Arm Blaster;Biceps;Reverse Curls Standing;Dumbbells;Two-Arm, Arm Blaster;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Hängen Sie sich den Biceps Curler um den Hals und stellen Sie die Gurtlänge so ein, dass Ihre Oberarme während der Übung gut gestützt werden - die Ellbogengelenke selbst bleiben frei
• Stellen Sie sich aufrecht hin, die Beine schulterweit auseinander und die Knie leicht gebeugt
• Umgreifen Sie mit beiden Händen je eine Kurzhantel  im Obergriff (Handflächen zeigen nach hinten) und halten Sie diese mit fast ausgestreckten Armen neben ihrem Körper 
• Beugen Sie nun die Arme, ohne dabei die Handgelenkstellung zu ändern, bis Ihre Handrückflächen zu den Schultern weisen  und Ihre Biceps maximal kontrahiert sind
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihr Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hanteln in gleicher Form zurück und wiederholen Sie die Bewegung
• Alternativ können Sie die Bewegung auch im Wechsel zwischen linkem und rechtem Arm durchführen
";"• Hang the Biceps Curler around your neck and adjust strap length so that your upper arm is well supported - your elbow joints should not be covered
• Stand upright with your feet shoulder width apart and your knees slightly bent
• Grasp one dumbbell with each hand using an overhand grip ( palms facing backwards) and let your arms hang at your sides with your elbows slightly bent 
• Now raise the dumbbells without rotating your wrists until the back of your hands are facing your shoulders and  your biceps are fully contracted
• Make sure that your elbows stays close to your torso with your upper arms pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat
• Alternatively you can perform exercise with alternating arms"
X;m;1347;X1347m;d;Biceps;Reverse Curls stehend;SZ‑Stange;beidarmig, Arm Blaster;Biceps;Reverse Curls Standing;EZ-Bar;Two-Arm, Arm Blaster;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Hängen Sie sich den Biceps Curler um den Hals und stellen Sie die Gurtlänge so ein, dass Ihre Oberarme während der Übung gut gestützt werden - die Ellbogengelenke selbst bleiben frei
• Stellen Sie sich aufrecht hin, die Beine schulterweit auseinander und die Knie leicht gebeugt
• Umgreifen Sie mit beiden Händen eine SZ-Stange im Obergriff (Handflächen zeigen nach hinten) und halten Sie diese mit fast ausgestreckten Armen vor Ihre Oberschenkel 
• Beugen Sie nun die Arme bis Ihre Biceps maximal kontrahiert sind und Ihre Handrückflächen zu den Schultern weisen
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihre Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hantel in gleicher Form zurück und wiederholen Sie die Bewegung
";"• Hang the Biceps Curler around your neck and adjust strap length so that your upper arm is well supported - your elbow joints should not be covered
• Stand upright with your feet shoulder width apart and your knees slightly bent
• Grasp EZ-Bar with both hands using an overhand grip (palms facing backwards and let your arms hang at your sides with your elbows slightly bent 
• Now raise the bar until your biceps is fully contracted and the back of your hands are facing your shoulders
• Make sure that your elbows stays close to your torso with your upper arms pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat"
X;m;1348;X1348m;d;Biceps;Reverse Curls stehend;Langhantel;beidarmig, Arm Blaster;Biceps;Reverse Curls Standing;Barbell;Two-Arm, Arm Blaster;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Hängen Sie sich den Biceps Curler um den Hals und stellen Sie die Gurtlänge so ein, dass Ihre Oberarme während der Übung gut gestützt werden - die Ellbogengelenke selbst bleiben frei
• Stellen Sie sich aufrecht hin, die Beine schulterweit auseinander und die Knie leicht gebeugt
• Umgreifen Sie mit beiden Händen eine Langhantel im Obergriff (Handflächen zeigen nach hinten) und halten Sie diese mit fast ausgestreckten Armen vor Ihre Oberschenkel 
• Beugen Sie nun die Arme bis Ihre Biceps maximal kontrahiert sind und Ihre Handrückflächen zu den Schultern weisen
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihre Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hantel in gleicher Form zurück und wiederholen Sie die Bewegung
";"• Hang the Biceps Curler around your neck and adjust strap length so that your upper arm is well supported - your elbow joints should not be covered
• Stand upright with your feet shoulder width apart and your knees slightly bent
• Grasp a barbell with both hands using an overhand grip (palms facing backwards and let your arms hang at your sides with your elbows slightly bent 
• Now raise the bar until your biceps are fully contracted and the back of your hands are facing your shoulders
• Make sure that your elbows stays close to your torso with your upper arms pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat"
X;m;1349;X1349m;d;Biceps;Reverse Curls stehend;Kabelzug;beidarmig, Arm Blaster;Biceps;Reverse Curls Standing;Cable;Two-Arm, Arm Blaster;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Hängen Sie sich den Biceps Curler um den Hals und stellen Sie die Gurtlänge so ein, dass Ihre Oberarme während der Übung gut gestützt werden - die Ellbogengelenke selbst bleiben frei
• Stellen Sie sich aufrecht vor einen tiefen Kabelzug, die Beine schulterweit auseinander und die Knie leicht gebeugt.
• Umgreifen Sie mit beiden Händen einen gerade Stange im Obergriff (Handflächen zeigen nach hinten) und halten Sie diese mit leicht gebeugten Ellenbogen vor Ihren Oberschenkeln (Handflächen nach vorne) 
• Beugen Sie nun die Arme bis Ihre Biceps maximal kontrahiert sind
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihre Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Stange in gleicher Form zurück und wiederholen Sie die Bewegung
";"• Hang the Biceps Curler around your neck and adjust strap length so that your upper arm is well supported - your elbow joints should not be covered
• Stand upright with your feet shoulder width apart and your knees slightly bent facing a low pulley
• Grasp a straight bar cable attachement with each hand using an overhand grip (palms facing backwards and position bar in front of your thighs
• Now raise the bar until your biceps are fully contracted
• Make sure that your elbows stay close to your torso with your upper arms pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat
"
X;m;1350;X1350m;d;Biceps;Reverse Curls stehend;Kurzhantel;einarmig;Biceps;Reverse Curls Standing;Dumbbells;One-Arm;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Stellen Sie sich aufrecht hin, die Beine schulterweit auseinander und die Knie leicht gebeugt
• Umgreifen Sie mit einer Hand eine Kurzhantel  im Obergriff (Handfläche zeigt nach hinten) und halten Sie diese mit fast ausgestreckten Arm neben ihrem Körper 
• Beugen Sie nun den Arm, ohne dabei die Handgelenkstellung zu ändern, bis Ihre Handrückfläche zu Ihrer Schulter weist  und Ihr Biceps maximal kontrahiert ist
• Achten Sie bei der Bewegung darauf, dass Ihr Ellenbogen nah an Ihrem Oberkörper bleibt und Ihr Oberarm stets senkrecht zum Boden weist
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hantel in gleicher Form zurück und wiederholen Sie die Bewegung
";"• Stand upright with your feet shoulder width apart and your knees slightly bent
• Grasp a dumbbell with one hand using an overhand grip ( palm facing backwards) and let your arm hang at your side with your elbow slightly bent 
• Now raise the dumbbell without rotating your wrists until the back of your hands are facing your shoulders and  your biceps is fully contracted
• Make sure that your elbow stays close to your torso with your upper arm pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout the exercise 
• Reverse movement on the way down and repeat
"
A;m;1351;A1351m;d;Biceps;Reverse Curls stehend;Kabelzug;einarmig;Biceps;Reverse Curls Standing;Cable;One-Arm;141313;Cable Reverse One Arm Curl;Strength;Upper Arms;Cable;Male;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Stellen Sie sich  mit dem Rücken zu einem tiefen Kabelzug, die Beine schulterweit auseinander und die Knie leicht gebeugt
• Umgreifen Sie bei proniertem Unterarm (Handfläche zeigt nach hinten) mit einer Seite einen Einhandgriff und halten Sie diesen mit fast ausgestrecktem Arm neben ihrem Körper
• Bei Bedarf können Sie sich mit der anderen Hand an einem feststehenden Gegenstand festhalten (z.B. an der Rückenlehne einer vertikalen Trainingsbank), um Ihren Oberkörper während der Übung zu stabilisieren
• Beugen Sie nun den Arm bis Ihre Handrückfläche zur Schulter zeigt und Ihr Biceps maximal kontrahiert ist
• Achten Sie bei der Bewegung darauf, dass Ihr Ellenbogen nah an Ihrem Oberkörper bleibt und Ihr Oberarm stets senkrecht zum Boden weist
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie den Griff in gleicher Form zurück und wiederholen Sie die Bewegung";"• Stand upright with your feet shoulder width apart and your knees slightly bent facing away from a low pulley
• Grasp a one hand cable attachment using an overhand grip (palm facing backwards) and let your arm hang at your sides with your elbow slightly bent 
• You can grasp a stationary object (e.g. a vertical bench) with the oposite arm for support
• Now raise the stirrup until the back of your hand faces your shoulder and your biceps is fully contracted
• Make sure that your elbow stays close to your torso with your upper arm pointing vertically down at the floor
• Keep your back straight and your head in a neutral position throughout exercise 
• Reverse movement on the way down and repeat
"
X;m;1352;X1352m;d;Biceps;Reverse Curls sitzend;Kurzhantel;beidarmig;Biceps;Reverse Curls Seated;Dumbbells;Two-Arm;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf eine Trainingsbank mit einer nahezu senkrechten Rückenlehne
• Umgreifen Sie mit beiden Händen je eine Kurzhantel im Obergriff und halten Sie diese mit fast ausgestreckten Armen neben ihrem Körper (Handflächen zeigen zu den Oberschenkeln)
• Beugen Sie nun die Arme ohne Ihre Handgelenk zu rotieren, bis Ihre Handrückflächen zu Ihren Schultern zeigen und Ihre Biceps maximal kontrahiert sind
• Achten Sie bei der Bewegung darauf, dass Ihre Ellenbogen nah an Ihrem Oberkörper bleiben und Ihre Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hanteln in gleicher Form zurück und wiederholen Sie die Bewegung 
";"• Sit on an exercise bench with a vertical back pad 
• Grasp one dumbbell with each hand using an overhand grip (palms facing backwards) and let your arms hang at your sides with slightly bent elbows
• Now raise the dumbbells (without rotating your wrists) until the back of your hands are facing your shoulders and  your biceps is fully contracted
• Make sure that your elbows stay close to your torso with your upper arms pointing vertically down at the floor
• Keep your back against the back pad throughout the exercise 
• Reverse movement on the way down and repeat
"
X;m;1353;X1353m;d;Biceps;Reverse Curls sitzend;Kabelzug;beidarmig;Biceps;Reverse Curls Seated;Cable;Two-Arm;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Stellen Sie eine Trainingsbank mit einer nahezu senkrechten Rückenlehne mit der Rückseite vor zwei tiefe Kabelzüge
• Setzen Sie sich auf die Trainingsbank und Umgreifen Sie bei pronierten Unterarmen (Handflächen zeigen nach hinten) mit beiden Händen je einen Griff und halten Sie diese mit fast ausgestreckten Armen neben ihrem Körper 
• Beugen Sie nun die Arme bis Ihre Biceps maximal kontrahiert sind
• Achten Sie bei der Bewegung darauf, dass Iher Ellenbogen nah an Ihrem Oberkörper bleiben und Iher Oberarme stets senkrecht zum Boden weisen
• Halten Sie Ihren Rücken während der gesamten Bewegung am Rückenposter
• Führen Sie die Griffe in gleicher Form zurück und wiederholen Sie die Bewegung
• Alternativ können Sie die Bewegung auch im Wechsel zwischen linkem und rechtem Arm durchführen
";"• Position an exercise bench with a vertical back pad backwards against two low pulleys
• Sit on the exercise bench and grasp one stirrup with each hand using an overhand grip (palms facing backwards) and position your arms at your sides with  elbows slightly bent
• Now raise stirrups until the back of your hands are facing your shoulders and your biceps are fully contracted
• Make sure that your elbows stay close to your torso with your upper arms pointing vertically down at the floor
• Keep your back against the back pad throughout the exercise 
• Reverse movement on the way down and repeat
• Alternatively you can perform movement with alternating arms
"
X;m;1354;X1354m;d;Biceps;Reverse Curls sitzend;Kurzhantel;einarmig;Biceps;Reverse Curls Seated;Dumbbells;One-Arm;;;;;;;;;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf eine Trainingsbank mit einer nahezu senkrechten Rückenlehne
• Umgreifen Sie mit einer Hand eine Kurzhantel im Obergriff und halten Sie diese mit fast ausgestrecktem Arm neben ihrem Körper (Handfläche zeigt zu Ihnen)
• Beugen Sie nun den Arm ohne dabei Ihr Handgelenk zu drehen, bis Ihre Handrückflächen zur Schulter zeigen und Ihr Biceps maximal kontrahiert ist
• Achten Sie bei der Bewegung darauf, dass Ihr Ellenbogen nah an Ihrem Oberkörper bleibt und Ihr Oberarm stets senkrecht zum Boden weist
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und Ihren Kopf in einer neutralen Position
• Führen Sie die Hantel in gleicher Form zurück und wiederholen Sie die Bewegung 
";"• Sit on an exercise bench with a vertical back pad 
• Grasp a dumbbell with one hand using an overhand grip (palm facing backwards) and let your arm hang at your side with your elbow slightly bent  
• Now raise the dumbbell (without rotating your wrist) until your palm faces your shoulder and your biceps is fully contracted
• Make sure that your elbow stays close to your torso with your upper arm pointing vertically down at the floor
• Keep your back against the back pad throughout the exercise 
• Reverse movement on the way down and repeat 
"
